adsorption_measurement/adsorption_energy,adsorption_measurement/doi,adsorption_measurement/external_note,adsorption_measurement/internal_note,adsorption_measurement/is_most_stable_site,adsorption_measurement/method/software,adsorption_measurement/method/exchange_correlation,adsorption_measurement/method/basis_set,adsorption_measurement/method/potentials,adsorption_measurement/method/is_spin_polarization,adsorption_measurement/method/is_zero_point_energy,adsorption_measurement/method/is_fixed_substrate,adsorption_measurement/bulk_surface_property_set/is_stretched,adsorption_measurement/bulk_surface_property_set/is_compressed,adsorption_measurement/bulk_surface_property_set/nano_number_of_atoms,adsorption_measurement/bulk_surface_property_set/termination,adsorption_measurement/bulk_surface_property_set/space_group,adsorption_measurement/bulk_surface_property_set/bulk_surface_material/name,adsorption_measurement/bulk_surface_property_set/primary_bulk_class/name,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_1,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_2,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_3,adsorption_measurement/bulk_surface_property_set/first_layer_composition,adsorption_measurement/bulk_surface_property_set/second_layer_composition,adsorption_measurement/bulk_surface_property_set/facet/name,adsorption_measurement/bulk_surface_property_set/cell_symmetry/name,adsorption_measurement/adsorbate_fraction/fraction,adsorption_measurement/adsorbate_fraction/numeric,adsorption_measurement/adsorbate_fraction/unit,adsorption_measurement/adsorbate_species/formula,adsorption_measurement/adsorbate_species/smiles,adsorption_measurement/adsorbate_species/name,adsorption_measurement/adsorbate_species/molecular_formula,adsorption_measurement/adsorbate_species/connectivity_smiles,adsorption_measurement/adsorption_site/site_name,adsorption_measurement/approver,adsorption_measurement/adsorption_reference_species_set/0/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/0/species/formula,adsorption_measurement/adsorption_reference_species_set/0/species/smiles,adsorption_measurement/adsorption_reference_species_set/0/species/name,adsorption_measurement/adsorption_reference_species_set/0/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/0/species/connectivity_smiles,adsorption_measurement/emn_user/first_name,adsorption_measurement/emn_user/last_name,adsorption_measurement/emn_user/affiliation,adsorption_measurement/emn_user/email,adsorption_measurement/adsorption_site,adsorption_measurement/bulk_surface_property_set/lattice_constant,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class/name,adsorption_measurement/adsorption_reference_species_set/1/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/1/species/formula,adsorption_measurement/adsorption_reference_species_set/1/species/smiles,adsorption_measurement/adsorption_reference_species_set/1/species/name,adsorption_measurement/adsorption_reference_species_set/1/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/1/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/first_layer_composition/name,adsorption_measurement/bulk_surface_property_set/second_layer_composition/name,adsorption_measurement/bulk_surface_property_set/facet,adsorption_measurement/adsorption_reference_species_set/2/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/2/species/formula,adsorption_measurement/adsorption_reference_species_set/2/species/smiles,adsorption_measurement/adsorption_reference_species_set/2/species/name,adsorption_measurement/adsorption_reference_species_set/2/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/2/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/cell_symmetry,adsorption_measurement/adsorption_reference_species_set/3/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/3/species/formula,adsorption_measurement/adsorption_reference_species_set/3/species/smiles,adsorption_measurement/adsorption_reference_species_set/3/species/name,adsorption_measurement/adsorption_reference_species_set/3/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/3/species/connectivity_smiles
-2.07,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Au,Fm3m,Au,transition metal,,4.17,4.17,4.17,,,(111),2x2,1/4,0.25,Au,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.74,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Ir,Fm3m,Ir,transition metal,,3.86,,,,,(111),2x2,1/4,0.25,Ir,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.62,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Ir,Fm3m,Ir,transition metal,,3.86,,,,,(111),2x2,1/4,0.25,Ir,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.72,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.55,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,Fm3m,Pt,transition metal,,4,4,4,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.39,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),2x2,1/4,0.25,Cu,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.23,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),2x2,1/4,0.25,Cu,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.04,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Re,P63/mmc,Re,transition metal,,2.76,2.76,4.46,,,(0001),2x2,1/4,0.25,Re,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.9,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Re,P63/mmc,Re,transition metal,,2.76,2.76,4.46,,,(0001),2x2,1/4,0.25,Re,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.81,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Rh,,Rh,transition metal,,3.85,,,,,(111),2x2,1/4,0.25,Rh,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.65,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Rh,,Rh,transition metal,,3.85,,,,,(111),2x2,1/4,0.25,Rh,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.97,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Ru,,Ru,transition metal,,2.74,2.74,4.47,,,(0001),2x2,1/4,0.25,Ru,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.81,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Ru,,Ru,transition metal,,2.74,2.74,4.47,,,(0001),2x2,1/4,0.25,Ru,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.88,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.68,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.89,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Ni,Fm3m,Ni,transition metal,,3.52,3.52,3.52,,,(111),2x2,1/4,0.25,Ni,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.71,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Ni,Fm3m,Ni,transition metal,,3.52,3.52,3.52,,,(111),2x2,1/4,0.25,Ni,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.89,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.69,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.15,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,W,,W,transition metal,,,,,,,(110),2x2,1/4,0.25,W,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.03,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,W,,W,transition metal,,,,,,,(110),2x2,1/4,0.25,W,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.05,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Mo,,Mo,transition metal,,,,,,,(110),2x2,1/4,0.25,Mo,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.92,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Mo,,Mo,transition metal,,,,,,,(110),2x2,1/4,0.25,Mo,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.99,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.78,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.24,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Ta,,Ta,transition metal,,,,,,,(110),2x2,1/4,0.25,Ta,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.14,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Ta,,Ta,transition metal,,,,,,,(110),2x2,1/4,0.25,Ta,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.29,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,V,,V,transition metal,,,,,,,(110),2x2,1/4,0.25,V,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.15,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,V,,V,transition metal,,,,,,,(110),2x2,1/4,0.25,V,H,[H],"hydrogen, atomic",H,[H],3-fold hollow,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.3,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,W,,,,,,,,,,,,,,
-2.17,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,W,,,,,,,,,,,,,,
-2.15,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ta,,,,,,,,,,,,,,
-1.99,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ta,,,,,,,,,,,,,,
-2.15,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ta,,,,,,,,,,,,,,
-1.99,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ta,,,,,,,,,,,,,,
-2.17,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,V,,,,,,,,,,,,,,
-2.02,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,V,,,,,,,,,,,,,,
-2.45,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Re,,,,,,,,,,,,,,
-2.35,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Fe,,,,,,,,,,,,,,
-2.57,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Rh,,,,,,,,,,,,,,
-2.54,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ni,,,,,,,,,,,,,,
-2.32,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Re,,,,,,,,,,,,,,
-2.26,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Mo,,,,,,,,,,,,,,
-2.26,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Mo,,,,,,,,,,,,,,
-2.18,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Fe,,,,,,,,,,,,,,
-2.58,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ir,,,,,,,,,,,,,,
-2.37,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ni,,,,,,,,,,,,,,
-2.35,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Fe,,,,,,,,,,,,,,
-2.53,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ru,,,,,,,,,,,,,,
-2.26,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Co,,,,,,,,,,,,,,
-2.68,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Cu,,,,,,,,,,,,,,
-2.13,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Mo,,,,,,,,,,,,,,
-2.36,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ru,,,,,,,,,,,,,,
-2.28,10.1021/jp046540q,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,false,true,false,false,false,,Pd,,Pd,transition metal,,,,,,,(111),2x2,1/4,0.25,Pd,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pd,Ta,,,,,,,,,,,,,,
-2.45,10.1021/jp046540q,RPBE computed with the PW91 density,,true,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,,,false,false,false,,Pt,,Pt,transition metal,,,,,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],top,,1,H,[H],"hydrogen, atomic",H,[H],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,core-shell,,,,,,,Pt,Ir,,,,,,,,,,,,,,
